country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Spain,1900,ESP,18592411.0,49615605760.0,,,,,,,,,,,,,,,,,,957.872,17.809,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1901,ESP,18701066.0,53765017600.0,,,,,,,,,,,,,,,,2.738,0.488,978.385,18.297,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1902,ESP,18818864.0,51405967360.0,,,,,,,,,,,,,,,,2.096,0.383,992.636,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1903,ESP,18945905.0,51248050176.0,,,,,,,,,,,,,,,,-0.142,-0.026,984.583,18.654,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1904,ESP,19073803.0,50617352192.0,,,,,,,,,,,,,,,,11.478,2.141,1090.234,20.795,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1905,ESP,19202565.0,50106904576.0,,,,,,,,,,,,,,,,8.131,1.691,1170.976,22.486,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1906,ESP,19332196.0,53523443712.0,,,,,,,,,,,,,,,,0.827,0.186,1172.739,22.672,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1907,ESP,19462702.0,54929883136.0,,,,,,,,,,,,,,,,14.317,3.246,1331.646,25.917,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1908,ESP,19594089.0,57047126016.0,,,,,,,,,,,,,,,,6.022,1.561,1402.368,27.478,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1909,ESP,19726214.0,58655313920.0,,,,,,,,,,,,,,,,0.512,0.141,1400.112,27.619,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1910,ESP,19859082.0,55984922624.0,,,,,,,,,,,,,,,,-1.92,-0.53,1364.046,27.089,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1911,ESP,19992695.0,60455092224.0,,,,,,,,,,,,,,,,-3.463,-0.938,1308.005,26.151,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1912,ESP,20127058.0,58594254848.0,,,,,,,,,,,,,,,,5.664,1.481,1372.858,27.632,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1913,ESP,20262175.0,62071840768.0,,,,,,,,,,,,,,,,2.672,0.738,1400.147,28.37,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1914,ESP,20398200.0,60341252096.0,,,,,,,,,,,,,,,,4.149,1.177,1448.516,29.547,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1915,ESP,20535137.0,60959895552.0,,,,,,,,,,,,,,,,5.989,1.77,1525.035,31.317,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1916,ESP,20672994.0,63524061184.0,,,,,,,,,,,,,,,,19.419,6.081,1809.041,37.398,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1917,ESP,20811776.0,62644809728.0,,,,,,,,,,,,,,,,7.675,2.87,1934.893,40.269,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1918,ESP,20951479.0,62339051520.0,,,,,,,,,,,,,,,,20.462,8.24,2315.262,48.508,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1919,ESP,21105927.0,63712464896.0,,,,,,,,,,,,,,,,-13.053,-6.332,1998.329,42.177,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1920,ESP,21275357.0,68777213952.0,,,,,,,,,,,,,,,,-5.179,-2.184,1879.743,39.992,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1921,ESP,21460007.0,71038574592.0,,,,,,,,,,,,,,,,-9.38,-3.751,1688.765,36.241,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1922,ESP,21660122.0,74037387264.0,,,,,,,,,,,,,,,,-12.155,-4.405,1469.782,31.836,,,,,,,,,,,,,,,,,,,,,,,,,,0.481,22.214,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1923,ESP,21875945.0,74909999104.0,,,,,,,,,,,,,,,,33.48,10.659,1942.511,42.494,,,,,,,,,,,,,,,,,,,,,,,,,18.333,0.088,26.027,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1924,ESP,22093919.0,77546643456.0,,,,,,,,,,,,,,,,2.745,1.166,1976.143,43.661,,,,,,,,,,,,,,,,,,,,,,,,,15.493,0.088,29.763,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1925,ESP,22314065.0,82930384896.0,,,,,,,,,,,,,,,,-0.302,-0.132,1950.728,43.529,,,,,,,,,,,,,,,,,,,,,,,,,13.415,0.088,33.422,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1926,ESP,22536404.0,82091294720.0,,,,,,,,,,,,,,,,6.336,2.758,2053.868,46.287,,,,,,,,,,,,,,,,,,,,,,,,,11.828,0.088,37.007,0.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1927,ESP,22760959.0,89945677824.0,,,,,,,,,,,,,,,,0.846,0.392,2050.809,46.678,,,,,,,,,,,,,,,,,,,,,,,,,10.577,0.088,40.517,0.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1928,ESP,22987751.0,89652461568.0,,,,,,,,,,,,,,,,-2.839,-1.325,1972.936,45.353,,,,,,,,,,,,,,,,,,,,,,,,,9.565,0.088,43.955,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1929,ESP,23214389.0,96751345664.0,,,,,,,,,,,,,,,,11.054,5.013,2169.635,50.367,,,,,,,,,,,,,,,,,,,,,,,,,8.995,0.091,47.44,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1930,ESP,23440849.0,91863678976.0,,,,,,,,,,,,,,,,-0.595,-0.299,2135.901,50.067,,,,,,,,,,,,,,,,,,,,,,,,,8.252,0.091,50.859,1.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1931,ESP,23667105.0,89537396736.0,,,,,,,,,,,,,,,,-1.07,-0.536,2092.85,49.532,,,,,,,,,,,,,,,,,,,,,,,,,7.623,0.091,54.213,1.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1932,ESP,23893132.0,92028157952.0,,,,,,,,,,,,,,,,-3.248,-1.609,2005.711,47.923,,,,,,,,,,,,,,,,,,,,,,,,,7.083,0.091,57.504,1.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1933,ESP,24118905.0,88907808768.0,,,,,,,,,,,,,,,,-12.357,-5.922,1741.41,42.001,,,,,,,,,,,,,,,,,,,,,,,,,6.615,0.091,60.734,1.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1934,ESP,24346811.0,91986583552.0,,,,,,,,,,,,,,,,-1.093,-0.459,1706.25,41.542,,,,,,,,,,,,,,,,,,,,,,,,,6.204,0.091,63.898,1.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1935,ESP,24576871.0,93457137664.0,,,,,,,,,,,,,,,,16.582,6.888,1970.561,48.43,,,,,,,,,,,,,,,,,,,,,,,,,5.842,0.091,66.998,1.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1936,ESP,24809105.0,71257284608.0,,,,,,,,,,,,,,,,-52.173,-25.268,933.634,23.163,,,,,,,,,,,,,,,,,,,,,,,,,5.519,0.091,70.034,1.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1937,ESP,25043533.0,66366877696.0,,,,,,,,,,,,,,,,-33.746,-7.817,612.776,15.346,,,,,,,,,,,,,,,,,,,,,,,,,5.231,0.091,73.008,1.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1938,ESP,25280177.0,66548264960.0,,,,,,,,,,,,,,,,152.092,23.34,1530.298,38.686,,,,,,,,,,,,,,,,,,,,,,,,,3.582,0.065,74.915,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1939,ESP,25514739.0,73524117504.0,,,,,,,,,,,,,,,,16.959,6.561,1773.364,45.247,,,,,,,,,,,,,,,,,,,,,,,,,3.458,0.065,76.793,1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1940,ESP,25747164.0,81571528704.0,,,,,,,,,,,,,,,,39.119,17.7,2444.816,62.947,,,,,,,,,,,,,,,,,,,,,,,,,3.342,0.065,78.643,2.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1941,ESP,25977393.0,82802974720.0,,,,,,,,,,,,,,,,1.555,0.979,2460.832,63.926,,,,,,,,,,,,,,,,,,,,,,,,,3.234,0.065,80.467,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1942,ESP,26205369.0,88732917760.0,,,,,,,,,,,,,,,,8.713,5.57,2651.974,69.496,,,,,,,,,,,,,,,,,,,,,,,,,3.133,0.065,82.267,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1943,ESP,26431030.0,93584146432.0,,,,,,,,,,,,,,,,3.242,2.253,2714.582,71.749,,,,,,,,,,,,,,,,,,,,,,,,,3.038,0.065,84.042,2.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1944,ESP,26658635.0,97622433792.0,,,,,,,,,,,,,,,,9.183,6.589,2938.561,78.338,,,,,,,,,,,,,,,,,,,,,,,,,2.948,0.065,85.781,2.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1945,ESP,26888200.0,89865207808.0,,,,,,,,,,,,,,,,3.489,2.734,3015.135,81.072,,,,,,,,,,,,,,,,,,,,,,,,,2.864,0.065,87.484,2.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1946,ESP,27119742.0,93683105792.0,,,,,,,,,,,,,,,,-0.52,-0.421,2973.855,80.65,,,,,,,,,,,,,,,,,,,,,,,,,2.784,0.065,89.152,2.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1947,ESP,27353278.0,95527649280.0,,,,,,,,,,,,,,,,-2.165,-1.746,2884.637,78.904,,,,,,,,,,,,,,,,,,,,,,,,,6.468,0.156,94.108,2.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1948,ESP,27588824.0,95314010112.0,,,,,,,,,,,,,,,,-0.081,-0.064,2857.694,78.84,,,,,,,,,,,,,,,,,,,,,,,,,9.346,0.241,102.024,2.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1949,ESP,27827617.0,94862401536.0,,,,,,,,,,,,,,,,1.844,1.454,2885.426,80.295,,,,,,,,,,,,,,,,,,,,,,,,,9.402,0.265,110.659,3.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1950,ESP,28077007.0,97082138624.0,,,,,,,,,,,,,,,,3.449,2.769,2958.435,83.064,,,,,,,,,,,,,,,,,,,,,,,,,4.297,0.132,114.388,3.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.414,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1951,ESP,28214807.0,107135115264.0,,,,,,,,,,,,,,,,3.735,3.102,3053.943,86.166,,,,,,,,,,,,,,,,,,,,,,,,,3.371,0.108,117.667,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.412,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1952,ESP,28405996.0,117037318144.0,,,,,,,,,,,,,,,,6.375,5.493,3226.78,91.66,,,,,,,,,,,,,,,,,,,,,,,,,9.058,0.301,127.461,3.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,0.081,3.275,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1953,ESP,28632656.0,116997111808.0,,,,,,,,,,,,,,,,2.529,2.318,3282.182,93.978,,,,,,,,,,,,,,,,,,,,,,,,,5.98,0.217,134.014,3.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,0.081,6.093,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1954,ESP,28857784.0,125599457280.0,,,,,,,,,,,,,,,,1.168,1.098,3294.623,95.076,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.036,134.219,3.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.667,0.081,8.866,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1955,ESP,29089728.0,130079580160.0,,,,,,,,,,,,,,,,0.756,0.719,3293.065,95.794,,,,,,,,,,,,,,,,,,,,,,,,,-1.863,-0.072,130.668,3.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.091,0.151,13.993,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1956,ESP,29323627.0,140913917952.0,,,,,,,,,,,,,,,,3.759,3.601,3389.607,99.396,,,,,,,,,,,,,,,,,,,,,,,,,5.696,0.217,137.009,4.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.571,0.279,23.4,0.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1957,ESP,29569913.0,146029608960.0,,,,,,,,,,,,,,,,11.5,11.43,3747.929,110.826,,,,,,,,,,,,,,,,,,,,,,,,,5.09,0.204,142.784,4.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.034,0.151,28.318,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1958,ESP,29849614.0,155616215040.0,,,,,,,,,,,,,,,,4.091,4.534,3864.713,115.36,,,,,,,,,,,,,,,,,,,,,,,,,3.419,0.144,146.282,4.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.053,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1959,ESP,30140655.0,154272940032.0,,,,,,,,,,,,,,,,-8.813,-10.167,3490.076,105.193,,,,,,,,,,,,,,,,,,,,,,,,,3.03,0.132,149.259,4.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.889,-0.116,23.923,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1960,ESP,30404890.0,154173177856.0,,,,,,,,,,,,,,,,-0.834,-0.877,3430.895,104.316,,,,,,,,,,,,,,,,,,,,,,,,,2.674,0.12,151.918,4.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.226,0.023,24.48,0.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
